product_id,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,weight
14,2015,1668897454.0,2357692767.0,1559381467.0,1558138716.0,1242751.0,339480480.0
19,2015,200099524.0,544684491.0,486325799.0,486311116.0,14683.0,61725308.0
127,2015,0.0,,,,,0.0
101,2015,212184026.0,314797229.0,169418009.0,169025083.0,392925.0,13260443.52386
102,2015,318284529.0,250676825.0,348601250.0,348011847.0,589404.0,99609846.24
262,2015,63149836883.0,29420792484.0,12954544600.0,12923686192.0,30858409.0,3332431865.76386
21,2015,6478281135.0,991348982.0,453729563.0,452925733.0,803830.0,263617628.0
22,2015,11232312962.0,2037022233.0,1175671949.0,1174272726.0,1399223.0,2032941946.0
23,2015,8291047830.0,2236805028.0,1706626312.0,1705576409.0,1049903.0,1828308508.0
25,2015,47720675229.0,10022981687.0,4930232640.0,4924311420.0,5921220.0,2397006951.0
26,2015,5248504828.0,2106185410.0,2627914611.0,2627261923.0,652688.0,1347178278.0
27,2015,60420263.0,65093448.0,89402483.0,89400032.0,2451.0,22646390.0
139,2015,226464345.0,53391496.0,45718770.0,45718770.0,,0.0
24,2015,832565997.0,148385386.0,51542191.0,51508412.0,33779.0,105602388.0
263,2015,80090272589.0,17711220094.0,11080838518.0,11070975425.0,9863093.0,7997302089.0
31,2015,570817290.0,66014812.0,88626924.0,88579256.0,47668.0,163940689.0
32,2015,5267357638.0,1515353664.0,2012450279.0,2012010409.0,439871.0,2003821270.0
264,2015,5838174928.0,1589220319.0,2101077203.0,2100589664.0,487539.0,2167761959.0
45,2015,1282023.0,33761808.0,19147372.0,19147372.0,,86473769.0
42,2015,260492159.0,212355572.0,151082172.0,151011885.0,70288.0,411427541.0
43,2015,227911450.0,283462427.0,238769508.0,238708012.0,61497.0,553967264.0
44,2015,74890440.0,273736146.0,359082639.0,359062431.0,20207.0,183322727.0
265,2015,564576072.0,806076824.0,768081692.0,767929700.0,151992.0,1235191301.0
136,2015,155407543.0,176641631.0,153582809.0,153241509.0,341300.0,56564851.99
85,2015,354627684.0,,,,,112725503.0
86,2015,45134575.0,,41293509.0,41293509.0,,18315492.0
51,2015,196722941.0,659186199.0,485361326.0,485361234.0,92.0,
52,2015,319455.0,3115822.0,3026231.0,3026231.0,,
54,2015,22748342.0,89115582.0,50264928.0,50264917.0,11.0,
55,2015,2446383.0,37892098.0,27146078.0,27146077.0,1.0,
58,2015,3737824602.0,492828703.0,222432910.0,222431166.0,1744.0,
109,2015,30724465.0,43411060.0,13696508.0,13696508.0,,
73,2015,92776494.0,160745131.0,105107920.0,102503680.0,2604240.0,
266,2015,4083562682.0,1946742016.0,1183523555.0,1176515806.0,7007749.0,
131,2015,35705039.0,779067402.0,364455668.0,361587600.0,2868068.0,38420983.0
141,2015,708423285.0,1689111832.0,1368754854.0,1368563702.0,191151.0,248778504.0
132,2015,992189563.0,7276238807.0,5765951464.0,5653989244.0,111962221.0,2227770705.0
255,2015,1968760725.0,3925117230.0,2782680420.0,2782671646.0,8774.0,3936574991.0
256,2015,253858305.0,1976761643.0,1212268907.0,1203398707.0,8870200.0,293329641.748233
3,2016,18910477231.0,9458402042.0,5321699786.0,5300991488.0,20708298.0,577042493.0
4,2016,795243793.0,282149777.0,232080402.0,231209554.0,870848.0,5077723.0
5,2016,19705721024.0,9740551819.0,5553780188.0,5532201042.0,21579146.0,582120216.0
8,2016,37745771120.0,14839780651.0,4404127088.0,4399334699.0,4792389.0,2141253804.0
9,2016,2197373727.0,576736623.0,172761176.0,172482186.0,278990.0,17946830.0
10,2016,39943144847.0,15416517274.0,4576888264.0,4571816885.0,5071379.0,2159200634.0
14,2016,1570218659.0,2201933173.0,1530757912.0,1529628145.0,1129767.0,315935902.0
19,2016,253944932.0,711050959.0,587982981.0,587972551.0,10430.0,76530604.0
127,2016,0.0,,,,,0.0
101,2016,171873072.0,261570544.0,154717464.0,154432680.0,284784.0,10732988.342221
102,2016,391765335.0,266419691.0,408182760.0,407584354.0,598406.0,104110684.61
262,2016,62036667869.0,28734832144.0,12812309568.0,12783635657.0,28673911.0,3248631028.952222
21,2016,6991879686.0,1075265192.0,492366651.0,491035070.0,1331581.0,256572442.0
22,2016,11047258692.0,2004275536.0,1190110981.0,1187996845.0,2114136.0,2058052590.0
23,2016,6642331035.0,1792864650.0,1303658527.0,1302366715.0,1291812.0,1491800505.0
25,2016,48858796836.0,10134360709.0,5023146225.0,5013841224.0,9305001.0,2451814180.0
26,2016,6306793996.0,2367716688.0,2969662301.0,2968454819.0,1207482.0,1599549541.0
27,2016,44766854.0,53126060.0,83272479.0,83267798.0,4681.0,17163102.0
139,2016,227868254.0,53784424.0,49174874.0,49174874.0,,0.0
24,2016,810237950.0,145650401.0,54055048.0,53970333.0,84715.0,102770306.0
263,2016,80929933303.0,17675066176.0,11165447085.0,11150107677.0,15339408.0,7977722666.0
31,2016,534172006.0,60977189.0,87018070.0,86972189.0,45881.0,149902963.0
32,2016,5052010196.0,1437838015.0,1950200809.0,1949766884.0,433924.0,1907762224.0
264,2016,5586182202.0,1506713112.0,2037218879.0,2036739073.0,479805.0,2057665187.0
45,2016,1282022.0,33522654.0,19714027.0,19714027.0,,86407196.0
42,2016,264935407.0,208584601.0,130558119.0,130303434.0,254685.0,424949015.0
43,2016,249956559.0,288673551.0,276853286.0,276613000.0,240286.0,571730547.0
44,2016,74998599.0,266382383.0,354337144.0,354265047.0,72097.0,179996207.0
265,2016,591172587.0,799387481.0,781462576.0,780895509.0,567067.0,1263082965.0
136,2016,213594591.0,323772240.0,200259028.0,199854386.0,404642.0,101826126.96
85,2016,421035002.0,,,,,117327333.0
86,2016,45315994.0,,37067856.0,37067856.0,,18539299.0
51,2016,197771242.0,670496624.0,521116100.0,521108850.0,7250.0,
52,2016,201543.0,2029090.0,4940818.0,4940811.0,7.0,
54,2016,15347291.0,76945579.0,42845067.0,42844504.0,563.0,
55,2016,2012696.0,31636956.0,16251212.0,16251138.0,74.0,
58,2016,4504658540.0,447461375.0,206810223.0,206645090.0,165133.0,
109,2016,28903344.0,43339010.0,43703962.0,43703962.0,,
73,2016,90289174.0,156370690.0,116707370.0,114023249.0,2684121.0,
266,2016,4839183830.0,1853682881.0,1227649557.0,1217582190.0,10067367.0,
131,2016,33042962.0,809412978.0,356733040.0,353469701.0,3263339.0,35275114.0
141,2016,776203345.0,2075728899.0,1468551833.0,1467805662.0,746172.0,300216575.0
132,2016,1004246495.0,7784880835.0,6127925526.0,6072699638.0,55225888.0,2321005631.0
255,2016,2457488271.0,5191579900.0,3055287459.0,3037701703.0,17585756.0,5329477474.000001
256,2016,228446755.0,1800729633.0,1062214754.0,1047510647.0,14704106.0,272094405.548214
3,2017,17832263593.0,8728692751.0,5318073637.0,5111921392.0,,533991871.0
4,2017,670951733.0,234090838.0,213968341.0,212074778.0,,4298543.0
5,2017,18503215326.0,8962783589.0,5532041978.0,5323996170.0,,538290414.0
8,2017,36670181278.0,14002183859.0,4405056404.0,4327867242.0,,2019372211.0
9,2017,2125272788.0,547549208.0,159731741.0,158802136.0,,17357672.0
10,2017,38795454066.0,14549733067.0,4564788145.0,4486669378.0,,2036729883.0
14,2017,1448266147.0,1987133446.0,1532899796.0,1528407594.0,,288247343.0
19,2017,190930501.0,546640129.0,478678022.0,477761591.0,,59928365.0
101,2017,152094109.0,231101904.0,139309650.0,139054303.0,,9952907.39518
102,2017,400546623.0,292905470.0,462895307.0,462275256.0,,111941390.99
262,2017,59490506772.0,26707901265.0,12710612898.0,12418164292.0,,3045090303.385179
21,2017,7093856317.0,1089165591.0,514912871.0,509986031.0,,241205476.0
22,2017,11231484241.0,1978998669.0,1259829961.0,1237134491.0,,2096499206.0
23,2017,7133003900.0,1859056144.0,1497622933.0,1489313638.0,,1564406912.0
25,2017,46973209011.0,9574161548.0,4912151684.0,4789025278.0,,2338927040.0
26,2017,4944063469.0,1900065714.0,2569410272.0,2559502755.0,,1239916506.0
27,2017,40581670.0,45678237.0,72765394.0,72749658.0,,14288603.0
135,2017,195484428.0,46927649.0,40998059.0,40994944.0,,
24,2017,758159722.0,133955215.0,50009213.0,49790864.0,,96164721.0
263,2017,78369842758.0,16671819429.0,10917700388.0,10748497659.0,,7591408464.0
31,2017,516432124.0,56866497.0,84666959.0,84590357.0,,141189377.0
32,2017,4784313241.0,1306062971.0,1898130801.0,1892434821.0,,1780782832.0
264,2017,5300745365.0,1374738835.0,1982797760.0,1977025178.0,,1921972209.0
45,2017,1305553.0,33694227.0,17425861.0,17425861.0,,87973567.0
42,2017,264492570.0,200291620.0,132554686.0,132199636.0,,429995282.0
43,2017,277593719.0,297160144.0,270268737.0,269617624.0,,614645795.0
44,2017,76496606.0,266766242.0,352713590.0,351847658.0,,181645707.0
265,2017,619888448.0,801131274.0,772962873.0,771090779.0,,1314260351.0
136,2017,243089813.0,414331557.0,278264610.0,277804076.0,,124626131.45
85,2017,318896649.0,,,,,104486700.0
86,2017,44232956.0,,40264823.0,40260786.0,,19689812.0
51,2017,199301558.0,666789699.0,558699342.0,549888717.0,,
52,2017,394639.0,4170554.0,2621079.0,2621011.0,,
54,2017,14758605.0,74466527.0,46919388.0,46826734.0,,
55,2017,1982564.0,30382151.0,21869481.0,21866355.0,,
58,2017,5129697760.0,433912927.0,218882355.0,216724886.0,,
109,2017,26032195.0,35283702.0,40936300.0,40936300.0,,
73,2017,86834687.0,152023478.0,156390531.0,152891833.0,,
266,2017,5459002008.0,1818438076.0,1323371951.0,1301593857.0,,
131,2017,29762651.0,765969009.0,329435230.0,325018539.0,,33779434.0
141,2017,959629308.0,2786806837.0,1933330547.0,1928694407.0,,392825225.0
132,2017,1022958806.0,8340268676.0,6271817337.0,6176552313.0,,2498840829.0
255,2017,2883813770.0,6194149310.0,3522124716.0,3465657040.0,,6648218843.168459
256,2017,207266058.0,1749387252.0,1052575962.0,1025198403.0,,268735798.65854
3,2018,16830360173.0,8400677371.0,5217057503.0,5022257938.0,,499483230.0
4,2018,630116630.0,224633986.0,183551166.0,181881598.0,,4042249.0
5,2018,17460476803.0,8625311357.0,5418504564.0,5204139535.0,,503525479.0
8,2018,35795689928.0,13775589509.0,4456271011.0,4381330780.0,,1959945999.0
9,2018,2075510329.0,540062264.0,170631876.0,169586148.0,,16956399.0
10,2018,37871200257.0,14315651773.0,4633938371.0,4550916928.0,,1976902398.0
14,2018,1381864067.0,1909874115.0,1554173525.0,1549678133.0,,269416998.0
101,2018,132032108.0,198139553.0,139495888.0,139250576.0,,8527028.688522
102,2018,444226300.0,422872901.0,504349535.0,503584943.0,,141791962.83
262,2018,57289799535.0,25596853735.0,12481712512.0,11947570115.0,,2900163866.518522
21,2018,7265225142.0,1153580223.0,559973875.0,553855476.0,,244092527.0
22,2018,11592369269.0,2027952093.0,1399702760.0,1372615557.0,,2144510086.0
23,2018,7034112639.0,1847737382.0,1703154223.0,1691985016.0,,1528022026.0
25,2018,46517166962.0,9656355538.0,4962860823.0,4836688681.0,,2293497479.0
26,2018,4078767616.0,1649375724.0,2402761124.0,2395323959.0,,1046116773.0
27,2018,34649637.0,42242853.0,73430094.0,73412341.0,,12930841.0
135,2018,68444535.0,14186697.0,13629144.0,13628665.0,,
24,2018,712620868.0,126628232.0,47451350.0,47207891.0,,90388588.0
263,2018,77303356668.0,16554466654.0,11624031826.0,10984717587.0,,7359558320.0
31,2018,510333604.0,55923337.0,83296392.0,83216936.0,,134324862.0
32,2018,4482995667.0,1214408186.0,1806347131.0,1800815122.0,,1609962890.0
264,2018,4993329271.0,1276700430.0,1890228738.0,1884032058.0,,1744287752.0
45,2018,1257684.0,32909513.0,18720162.0,18720162.0,,84644031.0
42,2018,265404323.0,197673177.0,133028843.0,131610404.0,,439122341.0
43,2018,294799626.0,318253600.0,292401860.0,290503606.0,,637854547.0
44,2018,78963652.0,276315895.0,360415444.0,359116921.0,,179886434.0
265,2018,640425285.0,827906693.0,805490848.0,799951094.0,,1341507353.0
85,2018,290423046.0,,,,,113123144.0
86,2018,42114520.0,,34079116.0,34077265.0,,14826426.0
136,2018,178219705.0,419577786.0,258084261.0,257692362.0,,102920583.36
51,2018,178689322.0,613642014.0,529953572.0,521766375.0,,
52,2018,359776.0,3973813.0,2864904.0,2864748.0,,
54,2018,17618863.0,79139587.0,48467139.0,48452403.0,,
55,2018,1831596.0,29137084.0,18130369.0,18128512.0,,
58,2018,5506624478.0,401654490.0,229704893.0,227454456.0,,
109,2018,25517952.0,47077210.0,40989146.0,40989146.0,,
73,2018,83389891.0,158539871.0,146672370.0,143048784.0,,
266,2018,5814031878.0,1758567691.0,1342895151.0,1302616461.0,,
131,2018,28211020.0,751368028.0,314842839.0,308864820.0,,30287466.0
141,2018,1274600272.0,3870555057.0,2692313229.0,2674861626.0,,491352120.0
132,2018,1074469798.0,9103194110.0,6983457082.0,6820617360.0,,2698953850.0
255,2018,3099460868.0,6911667938.0,3725297412.0,3655855576.0,,7512701188.0
256,2018,186524169.0,1542966492.0,1024584122.0,995111513.0,,252248842.95884
3,2019,15953934124.0,8284782980.0,5272692042.0,5095168229.0,,467046617.0
4,2019,563453161.0,203989459.0,186717584.0,185725854.0,,3617815.0
5,2019,16517387285.0,8488772439.0,5477495096.0,5280894083.0,,470664432.0
8,2019,35207141695.0,13689503503.0,4678105178.0,4608229869.0,,2032375862.0
9,2019,1923399347.0,502517829.0,173313052.0,172735057.0,,15712795.0
10,2019,37130541042.0,14192021332.0,4858557323.0,4780964927.0,,2048088657.0
14,2019,1295348210.0,1648854159.0,1515960614.0,1512902346.0,,261491775.0
101,2019,126051550.0,184406108.0,126598427.0,126097128.0,,7766339.84
102,2019,560456692.0,598242301.0,762198565.0,759969661.0,,235896907.84
262,2019,55629784779.0,25216928144.0,12978411416.0,12460828144.0,,3023908111.68
21,2019,7253646830.0,1195696556.0,585723231.0,580063786.0,,292005581.0
22,2019,11606927581.0,2065767859.0,1498703134.0,1471011116.0,,2034703542.0
23,2019,6358867133.0,1668959522.0,1673265828.0,1663159708.0,,1304413949.0
25,2019,45966176105.0,9713346199.0,5124154398.0,4996272602.0,,2242029882.0
26,2019,3818182160.0,1560533001.0,2306583185.0,2300375369.0,,961508552.0
27,2019,36861418.0,48292559.0,84911737.0,84894802.0,,14851938.0
24,2019,649385917.0,119484869.0,46159571.0,45948293.0,,82367890.0
263,2019,75690047144.0,16407116594.0,11797942146.0,11141725675.0,,6931881334.0
31,2019,499312970.0,55511867.0,96273620.0,96238549.0,,127964363.0
32,2019,4135305166.0,1132246208.0,1768644769.0,1763949987.0,,1444298153.0
264,2019,4634618136.0,1194076938.0,1865530120.0,1860188535.0,,1572262516.0
45,2019,1273738.0,31731436.0,20360637.0,20360637.0,,85757608.0
42,2019,254367802.0,190486903.0,132857181.0,131686379.0,,428698109.0
43,2019,285932632.0,314168075.0,296679144.0,295141840.0,,590903891.0
44,2019,80121834.0,283892358.0,397041631.0,395717342.0,,174194979.0
265,2019,621696006.0,821420094.0,847769983.0,842906197.0,,1279554587.0
85,2019,284578500.0,,,,,101411959.0
86,2019,34108889.0,,39845587.0,39843224.0,,12356522.0
136,2019,2609766.0,244874616.0,37943717.0,37881559.0,,2451277.76
51,2019,186950339.0,653630479.0,478432624.0,471524007.0,,
52,2019,367916.0,4206006.0,2514390.0,2514351.0,,
54,2019,14347935.0,77675783.0,41460903.0,41441930.0,,
55,2019,1446939.0,24199272.0,16767550.0,16765468.0,,
58,2019,5584055441.0,389692180.0,247261298.0,244340574.0,,
142,2019,1389177.0,3303471.0,3195197.0,3195197.0,,
109,2019,29698662.0,59058982.0,58514060.0,58514060.0,,
73,2019,81267504.0,162934910.0,154512040.0,150397631.0,,
266,2019,5899523913.0,1810535893.0,1322653528.0,1282579780.0,,
131,2019,26163102.0,716187383.0,300551017.0,295854364.0,,28225281.0
141,2019,1398203591.0,4466212048.0,3013875469.0,2985182099.0,,532379218.0
132,2019,1085276921.0,9463723861.0,7044911107.0,6867434660.0,,2854403675.0
255,2019,2997115948.0,7270789971.0,3845618739.0,3774057778.0,,7983301376.971757
256,2019,165692170.0,,,,,231649445.746716
3,2020,14695763103.0,7957480728.0,4825954607.0,4648911760.0,,432423002.0
4,2020,486288009.0,177490722.0,178886873.0,176757771.0,,3125250.0
5,2020,15182051112.0,8134971450.0,5022095830.0,4825669531.0,,435548252.0
8,2020,34166801525.0,13452900205.0,4781006235.0,4686781499.0,,1948871618.0
9,2020,2079692138.0,546209020.0,204636174.0,203790681.0,,16994980.0
10,2020,36246493663.0,13999109225.0,4996051544.0,4890572181.0,,1965866598.0
14,2020,1204654437.0,1544706341.0,1544558747.0,1541269160.0,,243145650.0
101,2020,96830542.0,144529893.0,111792502.0,111413833.0,,6055433.9
102,2020,219157985.0,223171168.0,254519621.0,253662575.0,,81902979.49022
262,2020,52949187739.0,24151672642.0,12189497639.0,11622587279.0,,2732518913.39022
21,2020,6532835209.0,1100342659.0,584878471.0,576175119.0,,250998556.0
22,2020,10426612724.0,1861931729.0,1436979507.0,1412165830.0,,1682977743.0
23,2020,5047509099.0,1338237138.0,1394130919.0,1384819700.0,,1036723171.0
25,2020,38407623065.0,8139146390.0,4759463876.0,4616225915.0,,1876935988.0
26,2020,3199130411.0,1342288931.0,2123754138.0,2116298812.0,,800491098.0
27,2020,36714880.0,49705223.0,65009411.0,64972850.0,,14708626.0
24,2020,529699166.0,98719466.0,38394170.0,37961456.0,,67186862.0
263,2020,64180124554.0,13959158452.0,10783180555.0,10208619682.0,,5730022044.000001
31,2020,469362640.0,50372359.0,99764287.0,99732830.0,,107072830.0
32,2020,3536716373.0,968523444.0,1698155580.0,1693971028.0,,1176309103.0
264,2020,4006079013.0,1023837593.0,1798436839.0,1793703857.0,,1283381933.0
45,2020,1264377.0,32199210.0,21811057.0,21811057.0,,85149174.0
42,2020,211203914.0,161042165.0,128282547.0,127231072.0,,372924724.0
43,2020,260591474.0,288786660.0,307861818.0,306309102.0,,499281749.0
44,2020,97801436.0,349284192.0,440575356.0,439096795.0,,202080009.0
265,2020,570861201.0,832289084.0,899399715.0,894448025.0,,1159435656.0
85,2020,321763202.0,,,,,109243316.0
86,2020,25185948.0,,34753554.0,34752323.0,,9960053.0
136,2020,848784.0,139809903.0,23524038.0,23482379.0,,896695.67
51,2020,168010627.0,598064370.0,485171950.0,478744714.0,,
52,2020,292199.0,3462167.0,2973920.0,2973828.0,,
54,2020,16824937.0,92743167.0,32207161.0,32199233.0,,
55,2020,1152360.0,20584161.0,14481636.0,14480821.0,,
58,2020,1715373898.0,374475938.0,268229777.0,264998611.0,,
142,2020,2102768.0,4993490.0,5187363.0,5187363.0,,
109,2020,8932060.0,22563628.0,23668699.0,23668699.0,,
73,2020,77069138.0,153274338.0,156947117.0,152843559.0,,
266,2020,1989757987.0,1712867484.0,1191637014.0,1151886950.0,,
131,2020,24106340.0,696690253.0,280323716.0,277428362.0,,28810800.0
141,2020,1848139983.0,6227507535.0,3907274458.0,3876017253.0,,696425324.0
132,2020,1261551208.0,11528768710.0,8283888057.0,8107461779.0,,3349316297.0
255,2020,3584008729.0,9195001856.0,4692607230.0,4572848232.0,,10572517041.0
256,2020,412299241.0,,,,,346123416.200255
3,2021,13484286832.0,7413046069.0,4959896056.0,4791803432.0,,401182149.0
4,2021,436372059.0,164183585.0,151502896.0,150577960.0,,2809870.0
5,2021,13920658891.0,7577229654.0,5127360015.0,4942381392.0,,403992019.0
8,2021,33344344610.0,13475924057.0,4812117559.0,4721019394.0,,1897005311.0
9,2021,2277582316.0,622470726.0,225728570.0,224876147.0,,18623477.0
10,2021,35621926926.0,14098394783.0,5049408866.0,4945895540.0,,1915628788.0
14,2021,1176289720.0,1540435452.0,1560308750.0,1556747169.0,,233126780.0
101,2021,104602500.0,167125596.0,109434311.0,109434311.0,,6804940.5
102,2021,81650470.0,60220733.0,49321591.0,49321591.0,,7882323.48
262,2021,50905128507.0,23526084169.0,12146446412.0,11603780003.0,,2567434850.98
21,2021,6531621360.0,1126334899.0,618794174.0,612506153.0,,236972417.0
22,2021,9994302799.0,1786765068.0,1427393009.0,1407749003.0,,1539013074.0
23,2021,5041577231.0,1362359695.0,1441598926.0,1434620165.0,,1014260473.0
25,2021,41221741215.0,8970815480.0,5143469097.0,4997077429.0,,1992357732.0
26,2021,2869265133.0,1239518315.0,2057825429.0,2052302378.0,,708564515.0
27,2021,36216195.0,55409457.0,75783620.0,75765139.0,,14350118.0
24,2021,541716126.0,104181475.0,42040922.0,41840734.0,,68711090.0
263,2021,66236440059.0,14644936012.0,11219908821.0,10621861001.0,,5574229418.999999
31,2021,447172286.0,48123061.0,108058916.0,108028703.0,,98099494.0
32,2021,3231852541.0,891049629.0,1661410013.0,1657906458.0,,1061692695.0
264,2021,3679024827.0,942284441.0,1769934284.0,1765935161.0,,1159792189.0
45,2021,1335863.0,34868281.0,26873762.0,26873762.0,,90000152.0
42,2021,181487185.0,139684364.0,119442372.0,118580300.0,,329221349.0
43,2021,227241668.0,259335275.0,274817391.0,273594987.0,,425932656.0
44,2021,107259661.0,399642320.0,474100601.0,472565469.0,,222954366.0
265,2021,517324377.0,834753854.0,895944963.0,891614518.0,,1068108523.0
85,2021,281853862.0,,,,,97627292.0
86,2021,19909077.0,,29528215.0,29527299.0,,8737144.0
51,2021,156411803.0,569045898.0,491731623.0,484249417.0,,
52,2021,268247.0,3475727.0,2392261.0,2392116.0,,
54,2021,17396613.0,105255510.0,27462200.0,27449004.0,,
55,2021,1187172.0,22285757.0,17205367.0,17203942.0,,
58,2021,151314371.0,383789551.0,271694402.0,268520141.0,,
142,2021,941643.0,2328277.0,2627094.0,2627094.0,,
109,2021,944562.0,9152768.0,7094758.0,7094758.0,,
73,2021,71483072.0,147252684.0,166429436.0,161761630.0,,
266,2021,399947483.0,1685847886.0,1195907779.0,1152873579.0,,
131,2021,28722113.0,819970591.0,311662364.0,307881395.0,,33769890.0
141,2021,2056423554.0,7388096046.0,4614163026.0,4567186229.0,,786696949.0
132,2021,1394267867.0,13211669429.0,9005539710.0,8792972763.0,,3637212428.0
255,2021,3545729239.0,9708549014.0,4791421046.0,4673096348.0,,9144952684.0
256,2021,230364918.0,,,,,297848444.417716
3,2022,12405736057.0,7140751274.0,4614268069.0,4462650771.0,,369759594.0
4,2022,411879376.0,174525416.0,146740833.0,145026565.0,,2656218.0
5,2022,12817615433.0,7315276690.0,4775454947.0,4607677336.0,,372415812.0
8,2022,32170064705.0,14115186424.0,4606861014.0,4516625267.0,,1847977287.0
9,2022,2822236354.0,891602321.0,281846198.0,279882888.0,,23087724.0
10,2022,34992301059.0,15006788745.0,4901521321.0,4796508155.0,,1871065011.0
14,2022,1091016219.0,1587410114.0,1461957687.0,1458932380.0,,223657002.0
101,2022,111124760.0,186905406.0,109247472.0,109247472.0,,6963718.06
102,2022,78060262.0,58025492.0,45362731.0,45362731.0,,7381671.01
262,2022,49090117733.0,24195789223.0,11512491199.0,11017728073.0,,2481483214.07
21,2022,6044840740.0,1130006940.0,569481077.0,563631347.0,,233192683.0
22,2022,9440570824.0,1788178050.0,1351755935.0,1331998984.0,,1406846958.0
23,2022,4718228310.0,1433222094.0,1443430196.0,1436499571.0,,979200215.0
25,2022,43682479848.0,10226743069.0,5356276442.0,5191002999.0,,2076244140.0
26,2022,2693530387.0,1296116124.0,1945795753.0,1940851741.0,,667311307.0
27,2022,29415130.0,52466008.0,60001806.0,59987668.0,,12708882.0
24,2022,512153287.0,100795808.0,38573893.0,38364992.0,,64961348.0
263,2022,67121218526.0,16048943651.0,11187493969.0,10562337302.0,,5440465533.000001
31,2022,434754069.0,50809014.0,104713496.0,104683184.0,,94613623.0
32,2022,2965609879.0,903693600.0,1465618777.0,1462565982.0,,960618560.0
264,2022,3400363948.0,954652882.0,1570771515.0,1567249166.0,,1055232183.0
45,2022,1339799.0,38536603.0,28339293.0,28339293.0,,90337370.0
42,2022,137776384.0,119148499.0,95852419.0,95688129.0,,210988481.0
43,2022,241140353.0,297556560.0,274582948.0,274054414.0,,495645071.0
44,2022,94975449.0,402263690.0,440899143.0,440004633.0,,200267132.0
265,2022,475231985.0,857969262.0,840302324.0,838086469.0,,997238054.0
85,2022,266430637.0,,,,,78352581.0
86,2022,18286702.0,,27140704.0,27139959.0,,7071979.0
136,2022,0.0,,,,,0.0
51,2022,170035176.0,652869225.0,478819496.0,472406631.0,,
52,2022,295010.0,4499570.0,4347730.0,4347503.0,,
54,2022,12673936.0,87639684.0,23413098.0,23409272.0,,
55,2022,1128100.0,22686290.0,16320663.0,16232482.0,,
58,2022,155945837.0,465684754.0,268455545.0,265460756.0,,
142,2022,1441985.0,3787140.0,3678391.0,3678391.0,,
109,2022,791965.0,8746761.0,4268039.0,4268039.0,,
73,2022,66375091.0,172178756.0,173651572.0,164098780.0,,
266,2022,408687100.0,1882619354.0,1165972035.0,1122085242.0,,
131,2022,27291668.0,770334386.0,303761558.0,299035364.0,,28271980.0
141,2022,1960387857.0,7809356972.0,4625400334.0,4586576989.0,,749222602.0
132,2022,1184348041.0,11957884044.0,8742128941.0,8530737046.0,,3141581396.0
